name,country_code,year,sex,pop
Eritrea,232,2075,Male,4175
Estonia,233,2075,Male,645.8
Angola,24,2075,Male,35922
Fiji,242,2075,Male,257.4
Finland,246,2075,Male,3071.5
France,250,2075,Male,44864.1
French Guiana,254,2075,Male,380.7
French Polynesia,258,2075,Male,200.7
Djibouti,262,2075,Male,977.4
Gabon,266,2075,Male,1910.2
Georgia,268,2075,Male,669.4
Gambia,270,2075,Male,2096.5
Occupied Palestinian Territory,275,2075,Male,3717.9
Germany,276,2075,Male,48989
Antigua and Barbuda,28,2075,Male,42.5
Ghana,288,2075,Male,27573.3
Kiribati,296,2075,Male,63.8
Greece,300,2075,Male,6230
Grenada,308,2075,Male,15.8
Azerbaijan,31,2075,Male,4442.1
Guadeloupe,312,2075,Male,140.6
Guam,316,2075,Male,103.9
Argentina,32,2075,Male,28118
Guatemala,320,2075,Male,11259
Guinea,324,2075,Male,11305.2
Guyana,328,2075,Male,85.2
Haiti,332,2075,Male,5241.7
Honduras,340,2075,Male,6476.3
Hong Kong Special Administrative Region of China,344,2075,Male,4850.3
Hungary,348,2075,Male,3926.7
Iceland,352,2075,Male,215.2
India,356,2075,Male,821787.5
Australia,36,2075,Male,24098
Indonesia,360,2075,Male,143284.6
Iran (Islamic Republic of),364,2075,Male,48055.7
Iraq,368,2075,Male,40859.7
Ireland,372,2075,Male,2928.2
Israel,376,2075,Male,10239.9
Italy,380,2075,Male,28108
Cote d'Ivoire,384,2075,Male,24785.2
Jamaica,388,2075,Male,556.8
Japan,392,2075,Male,45525.1
Kazakhstan,398,2075,Male,7532.3
Afghanistan,4,2075,Male,45341.8
Austria,40,2075,Male,5899.7
Jordan,400,2075,Male,11893.9
Kenya,404,2075,Male,54089.2
Democratic People's Republic of Korea,408,2075,Male,10228.2
Republic of Korea,410,2075,Male,20088
Kuwait,414,2075,Male,4289.4
Kyrgyzstan,417,2075,Male,3369.3
Lao People's Democratic Republic,418,2075,Male,3756.9
Lebanon,422,2075,Male,5131.4
Lesotho,426,2075,Male,1020.4
Latvia,428,2075,Male,810
Liberia,430,2075,Male,4598.9
Libyan Arab Jamahiriya,434,2075,Male,3922.5
Bahamas,44,2075,Male,307.7
Lithuania,440,2075,Male,851.1
Luxembourg,442,2075,Male,658.9
Macao Special Administrative Region of China,446,2075,Male,609.8
Madagascar,450,2075,Male,27902.4
Malawi,454,2075,Male,27976.3
Malaysia,458,2075,Male,27276.5
Maldives,462,2075,Male,393.6
Mali,466,2075,Male,19912.1
Malta,470,2075,Male,196
Martinique,474,2075,Male,77.3
Mauritania,478,2075,Male,4161
Bahrain,48,2075,Male,1860.8
Mauritius,480,2075,Male,359.4
Mexico,484,2075,Male,67468.8
Mongolia,496,2075,Male,1751.5
Republic of Moldova,498,2075,Male,1343.3
Montenegro,499,2075,Male,265.4
Bangladesh,50,2075,Male,85506.1
Morocco,504,2075,Male,15860.7
Mozambique,508,2075,Male,27497.2
Armenia,51,2075,Male,685.6
Oman,512,2075,Male,5384
Namibia,516,2075,Male,1907.5
Barbados,52,2075,Male,89
Nepal,524,2075,Male,16659.1
Netherlands,528,2075,Male,10516.3
Curaçao,531,2075,Male,70.7
Aruba,533,2075,Male,57.5
New Caledonia,540,2075,Male,220.3
Vanuatu,548,2075,Male,222.7
Central Asia,5500,2075,Male,40372.3
Southern Asia,5501,2075,Male,1197916.5
New Zealand,554,2075,Male,3424
Nicaragua,558,2075,Male,2737.4
Belgium,56,2075,Male,7692.6
Niger,562,2075,Male,45278.7
Nigeria,566,2075,Male,261183.6
Norway,578,2075,Male,4282.2
Micronesia (Federated States of),583,2075,Male,24.9
Pakistan,586,2075,Male,172222.2
Panama,591,2075,Male,2811.6
Papua New Guinea,598,2075,Male,6698
Paraguay,600,2075,Male,4168.7
Peru,604,2075,Male,17125.4
Philippines,608,2075,Male,72412
Poland,616,2075,Male,13086.3
Portugal,620,2075,Male,3545.5
Guinea-Bissau,624,2075,Male,1203.8
Timor-Leste,626,2075,Male,1081
Puerto Rico,630,2075,Male,1026.1
Qatar,634,2075,Male,4990.1
Reunion,638,2075,Male,494.6
Bhutan,64,2075,Male,563
Romania,642,2075,Male,3818.7
Russian Federation,643,2075,Male,70959.5
Rwanda,646,2075,Male,12490.5
Saint Lucia,662,2075,Male,41.9
Saint Vincent and the Grenadines,670,2075,Male,11.1
Sao Tome and Principe,678,2075,Male,104.6
Bolivia (Plurinational State of),68,2075,Male,7265.2
Saudi Arabia,682,2075,Male,35576.6
Senegal,686,2075,Male,16544.3
Serbia,688,2075,Male,2460.5
Seychelles,690,2075,Male,40.5
Sierra Leone,694,2075,Male,6460.7
Bosnia and Herzegovina,70,2075,Male,282.7
Singapore,702,2075,Male,5383.8
Slovakia,703,2075,Male,2005.2
Viet Nam,704,2075,Male,44061.5
Slovenia,705,2075,Male,1281
Somalia,706,2075,Male,17400.4
South Africa,710,2075,Male,38230.4
Zimbabwe,716,2075,Male,11543
Botswana,72,2075,Male,1610.8
Spain,724,2075,Male,28060
South Sudan,728,2075,Male,20480.3
Sudan,729,2075,Male,31565.6
Western Sahara,732,2075,Male,909.4
Suriname,740,2075,Male,165.1
Swaziland,748,2075,Male,801.8
Sweden,752,2075,Male,7998.2
Switzerland,756,2075,Male,6922.7
Brazil,76,2075,Male,101857.1
Syrian Arab Republic,760,2075,Male,9263.6
Tajikistan,762,2075,Male,6037.8
Thailand,764,2075,Male,28724.5
Togo,768,2075,Male,6836.1
Tonga,776,2075,Male,17.2
Trinidad and Tobago,780,2075,Male,288.5
United Arab Emirates,784,2075,Male,17217.6
Tunisia,788,2075,Male,5712.9
Turkey,792,2075,Male,46125.3
Turkmenistan,795,2075,Male,3558.9
Albania,8,2075,Male,419.8
Uganda,800,2075,Male,68022
Ukraine,804,2075,Male,17422.7
The former Yugoslav Republic of Macedonia,807,2075,Male,536.7
Egypt,818,2075,Male,75239.8
United Kingdom of Great Britain and Northern Ireland,826,2075,Male,43780.1
Channel Islands,830,2075,Male,136.7
United Republic of Tanzania,834,2075,Male,75358.8
Belize,84,2075,Male,270.3
United States of America,840,2075,Male,259968.2
United States Virgin Islands,850,2075,Male,56
Burkina Faso,854,2075,Male,21730.1
Uruguay,858,2075,Male,1114.5
Uzbekistan,860,2075,Male,19874.1
Venezuela (Bolivarian Republic of),862,2075,Male,20886.6
Samoa,882,2075,Male,35.8
Yemen,887,2075,Male,31606.8
Zambia,894,2075,Male,23721
Solomon Islands,90,2075,Male,535.9
World,900,2075,Male,4843413.9
Africa,903,2075,Male,1340269.7
Latin America and the Caribbean,904,2075,Male,337077.8
Northern America,905,2075,Male,291730.7
Eastern Asia,906,2075,Male,616474.4
Europe,908,2075,Male,390276.8
Oceania,909,2075,Male,36018.8
Eastern Africa,910,2075,Male,484523.4
Middle Africa,911,2075,Male,188316
Northern Africa,912,2075,Male,158155.5
Southern Africa,913,2075,Male,43572.6
Western Africa,914,2075,Male,465702.2
Caribbean,915,2075,Male,16427.4
Central America,916,2075,Male,95731.6
South-Eastern Asia,920,2075,Male,358440.2
Western Asia,922,2075,Male,234836.7
Eastern Europe,923,2075,Male,122904.9
Northern Europe,924,2075,Male,68687.1
Southern Europe,925,2075,Male,73091
Western Europe,926,2075,Male,125593.8
Australia and New Zealand,927,2075,Male,27522.7
Melanesia,928,2075,Male,7935
South America,931,2075,Male,224918.9
Asia,935,2075,Male,2448040.1
Micronesia,954,2075,Male,263.9
Polynesia,957,2075,Male,297.2
Brunei Darussalam,96,2075,Male,329.7
Bulgaria,100,2075,Female,1408.8
Myanmar,104,2075,Female,23154.7
Burundi,108,2075,Female,8185.6
Belarus,112,2075,Female,4681.2
Cambodia,116,2075,Female,11197.9
Algeria,12,2075,Female,25129.4
Cameroon,120,2075,Female,22103
Canada,124,2075,Female,32383.5
Cape Verde,132,2075,Female,222.4
Central African Republic,140,2075,Female,3190.4
Sri Lanka,144,2075,Female,8710.1
Chad,148,2075,Female,18761.4
Chile,152,2075,Female,9416.8
China,156,2075,Female,503276.4
Taiwan Province of China,158,2075,Female,8335.3
Colombia,170,2075,Female,25114.3
Comoros,174,2075,Female,679.1
Mayotte,175,2075,Female,331.4
Congo,178,2075,Female,5503.2
Democratic Republic of the Congo,180,2075,Female,102221.2
Costa Rica,188,2075,Female,3220.9
Croatia,191,2075,Female,1621
Cuba,192,2075,Female,2557.6
Cyprus,196,2075,Female,857.4
Czech Republic,203,2075,Female,5004.5
Benin,204,2075,Female,12050.4
Denmark,208,2075,Female,3895.3
Dominican Republic,214,2075,Female,5867.4
Ecuador,218,2075,Female,11540.2
El Salvador,222,2075,Female,1953
Equatorial Guinea,226,2075,Female,1308.8
Ethiopia,231,2075,Female,105035.9
Eritrea,232,2075,Female,4255.4
Estonia,233,2075,Female,683.2
Angola,24,2075,Female,37310
Fiji,242,2075,Female,239.1
Finland,246,2075,Female,3026.4
France,250,2075,Female,45090.1
French Guiana,254,2075,Female,381
French Polynesia,258,2075,Female,187.7
Djibouti,262,2075,Female,994.8
Gabon,266,2075,Female,1898
Georgia,268,2075,Female,757.8
Gambia,270,2075,Female,2169.5
Occupied Palestinian Territory,275,2075,Female,3647.4
Germany,276,2075,Female,48822.2
Antigua and Barbuda,28,2075,Female,46.9
Ghana,288,2075,Female,28822.4
Kiribati,296,2075,Female,70.2
Greece,300,2075,Female,6104.6
Grenada,308,2075,Female,15.3
Azerbaijan,31,2075,Female,4562.9
Guadeloupe,312,2075,Female,183.6
Guam,316,2075,Female,100.1
Argentina,32,2075,Female,30104.6
Guatemala,320,2075,Female,12310.9
Guinea,324,2075,Female,11407.4
Guyana,328,2075,Female,78
Haiti,332,2075,Female,5579.2
Honduras,340,2075,Female,6752.4
Hong Kong Special Administrative Region of China,344,2075,Female,6331.4
Hungary,348,2075,Female,4233.4
Iceland,352,2075,Female,215.8
India,356,2075,Female,792224.9
Australia,36,2075,Female,24349.2
Indonesia,360,2075,Female,144443.5
Iran (Islamic Republic of),364,2075,Female,47262.9
Iraq,368,2075,Female,40017.6
Ireland,372,2075,Female,3078.1
Israel,376,2075,Female,10569.8
Italy,380,2075,Female,29490.7
Cote d'Ivoire,384,2075,Female,23947.4
Jamaica,388,2075,Female,552
Japan,392,2075,Female,48467.7
Kazakhstan,398,2075,Female,7745.7
Afghanistan,4,2075,Female,43123.8
Austria,40,2075,Female,6062.2
Jordan,400,2075,Female,11966.9
Kenya,404,2075,Female,55508.5
Democratic People's Republic of Korea,408,2075,Female,11007.3
Republic of Korea,410,2075,Female,20592
Kuwait,414,2075,Female,3166.1
Kyrgyzstan,417,2075,Female,3365.1
Lao People's Democratic Republic,418,2075,Female,3928.4
Lebanon,422,2075,Female,5248.8
Lesotho,426,2075,Female,1135.2
Latvia,428,2075,Female,863.7
Liberia,430,2075,Female,4528.5
Libyan Arab Jamahiriya,434,2075,Female,3894.7
Bahamas,44,2075,Female,329
Lithuania,440,2075,Female,868
Luxembourg,442,2075,Female,637.9
Macao Special Administrative Region of China,446,2075,Female,686
Madagascar,450,2075,Female,28214.7
Malawi,454,2075,Female,28367.2
Malaysia,458,2075,Female,25240.2
Maldives,462,2075,Female,258.9
Mali,466,2075,Female,20530.8
Malta,470,2075,Female,182.9
Martinique,474,2075,Female,118
Mauritania,478,2075,Female,4230.2
Bahrain,48,2075,Female,1084.6
Mauritius,480,2075,Female,370.4
Mexico,484,2075,Female,69585
Mongolia,496,2075,Female,1782.2
Republic of Moldova,498,2075,Female,1505
Montenegro,499,2075,Female,273.5
Bangladesh,50,2075,Female,88155.9
Morocco,504,2075,Female,17338.1
Mozambique,508,2075,Female,29729.4
Armenia,51,2075,Female,896
Oman,512,2075,Female,2320.8
Namibia,516,2075,Female,2090.6
Barbados,52,2075,Female,97.9
Nepal,524,2075,Female,19788
Netherlands,528,2075,Female,10717.6
Curaçao,531,2075,Female,96.2
Aruba,533,2075,Female,66.1
New Caledonia,540,2075,Female,216.6
Vanuatu,548,2075,Female,216.8
Central Asia,5500,2075,Female,40638.4
Southern Asia,5501,2075,Female,1167292.7
New Zealand,554,2075,Female,3636.5
Nicaragua,558,2075,Female,2960.2
Belgium,56,2075,Female,7991.9
Niger,562,2075,Female,45137.7
Nigeria,566,2075,Female,255653.4
Norway,578,2075,Female,4176.3
Micronesia (Federated States of),583,2075,Female,25.1
Pakistan,586,2075,Female,167305.7
Panama,591,2075,Female,2869.3
Papua New Guinea,598,2075,Female,6594.3
Paraguay,600,2075,Female,3979.6
Peru,604,2075,Female,17662.3
Philippines,608,2075,Female,73045.2
Poland,616,2075,Female,14038.5
Portugal,620,2075,Female,4059
Guinea-Bissau,624,2075,Female,1278.4
Timor-Leste,626,2075,Female,1046.6
Puerto Rico,630,2075,Female,1121.9
Qatar,634,2075,Female,1808.7
Reunion,638,2075,Female,535
Bhutan,64,2075,Female,462.4
Romania,642,2075,Female,4043.2
Russian Federation,643,2075,Female,77385.7
Rwanda,646,2075,Female,12981.2
Saint Lucia,662,2075,Female,43.2
Saint Vincent and the Grenadines,670,2075,Female,10.4
Sao Tome and Principe,678,2075,Female,119.6
Bolivia (Plurinational State of),68,2075,Female,7335.9
Saudi Arabia,682,2075,Female,25059
Senegal,686,2075,Female,17741
Serbia,688,2075,Female,2543
Seychelles,690,2075,Female,39.5
Sierra Leone,694,2075,Female,6614.7
Bosnia and Herzegovina,70,2075,Female,314.8
Singapore,702,2075,Female,5788.1
Slovakia,703,2075,Female,2124.4
Viet Nam,704,2075,Female,46046.9
Slovenia,705,2075,Female,1212.8
Somalia,706,2075,Female,17625.2
South Africa,710,2075,Female,39748.6
Zimbabwe,716,2075,Female,12791.9
Botswana,72,2075,Female,1688.9
Spain,724,2075,Female,29038
South Sudan,728,2075,Female,20910.3
Sudan,729,2075,Female,32326.8
Western Sahara,732,2075,Female,832.1
Suriname,740,2075,Female,158.8
Swaziland,748,2075,Female,898.4
Sweden,752,2075,Female,7928.9
Switzerland,756,2075,Female,6940.8
Brazil,76,2075,Female,108411.7
Syrian Arab Republic,760,2075,Female,9173.1
Tajikistan,762,2075,Female,5839.6
Thailand,764,2075,Female,31798.2
Togo,768,2075,Female,7018.6
Tonga,776,2075,Female,17.2
Trinidad and Tobago,780,2075,Female,297
United Arab Emirates,784,2075,Female,6262.4
Tunisia,788,2075,Female,5920.6
Turkey,792,2075,Female,47971
Turkmenistan,795,2075,Female,3727.9
Albania,8,2075,Female,402.7
Uganda,800,2075,Female,69760.2
Ukraine,804,2075,Female,19874.7
The former Yugoslav Republic of Macedonia,807,2075,Female,582.2
Egypt,818,2075,Female,75842.9
United Kingdom of Great Britain and Northern Ireland,826,2075,Female,45311.4
Channel Islands,830,2075,Female,132
United Republic of Tanzania,834,2075,Female,77365.4
Belize,84,2075,Female,271.1
United States of America,840,2075,Female,266111.9
United States Virgin Islands,850,2075,Female,66.5
Burkina Faso,854,2075,Female,22673.3
Uruguay,858,2075,Female,1218.3
Uzbekistan,860,2075,Female,19960.1
Venezuela (Bolivarian Republic of),862,2075,Female,21701.9
Samoa,882,2075,Female,29.9
Yemen,887,2075,Female,31821
Zambia,894,2075,Female,24412.5
Solomon Islands,90,2075,Female,541.2
World,900,2075,Female,4838854.9
Africa,903,2075,Female,1361413.3
Latin America and the Caribbean,904,2075,Female,354216.3
Northern America,905,2075,Female,298495.4
Eastern Asia,906,2075,Female,600478.4
Europe,908,2075,Female,406784.5
Oceania,909,2075,Female,36337.8
Eastern Africa,910,2075,Female,498120
Middle Africa,911,2075,Female,192415.5
Northern Africa,912,2075,Female,161284.5
Southern Africa,913,2075,Female,45563.5
Western Africa,914,2075,Female,464029.8
Caribbean,915,2075,Female,17181.3
Central America,916,2075,Female,99922.9
South-Eastern Asia,920,2075,Female,366005.1
Western Asia,922,2075,Female,207193
Eastern Europe,923,2075,Female,134301.4
Northern Europe,924,2075,Female,70270.9
Southern Europe,925,2075,Female,75898.9
Western Europe,926,2075,Female,126313.3
Australia and New Zealand,927,2075,Female,27986.5
Melanesia,928,2075,Female,7808.7
South America,931,2075,Female,237112.2
Asia,935,2075,Female,2381607.6
Micronesia,954,2075,Female,267.7
Polynesia,957,2075,Female,274.9
Brunei Darussalam,96,2075,Female,315.4
Bulgaria,100,2080,Male,1304.2
Myanmar,104,2080,Male,20297.1
Burundi,108,2080,Male,7715.2
Belarus,112,2080,Male,4047.6
Cambodia,116,2080,Male,10665.9
Algeria,12,2080,Male,24453.1
Cameroon,120,2080,Male,21799.3
Canada,124,2080,Male,33040.3
Cape Verde,132,2080,Male,200.8
Central African Republic,140,2080,Male,2905.3
Sri Lanka,144,2080,Male,7053.5
Chad,148,2080,Male,18844.8
Chile,152,2080,Male,8889.9
China,156,2080,Male,498422.7
Taiwan Province of China,158,2080,Male,7778.3
Colombia,170,2080,Male,22577.1
Comoros,174,2080,Male,677.4
Mayotte,175,2080,Male,322.7
Congo,178,2080,Male,5408.9
Democratic Republic of the Congo,180,2080,Male,102255.3
Costa Rica,188,2080,Male,3083
Croatia,191,2080,Male,1628.4
Cuba,192,2080,Male,2222.1
Cyprus,196,2080,Male,894.2
Czech Republic,203,2080,Male,4922.8
Benin,204,2080,Male,11966.2
Denmark,208,2080,Male,3988.6
Dominican Republic,214,2080,Male,5658.9
Ecuador,218,2080,Male,11270.5
El Salvador,222,2080,Male,1460.1
Equatorial Guinea,226,2080,Male,1593.9
Ethiopia,231,2080,Male,102662.3
Eritrea,232,2080,Male,4147.1
Estonia,233,2080,Male,654.6
Angola,24,2080,Male,36651.8
Fiji,242,2080,Male,237.8
Finland,246,2080,Male,3112.7
France,250,2080,Male,46048.9
French Guiana,254,2080,Male,396.6
French Polynesia,258,2080,Male,202.2
Djibouti,262,2080,Male,994
Gabon,266,2080,Male,1926.7
Georgia,268,2080,Male,646
Gambia,270,2080,Male,2108.7
Occupied Palestinian Territory,275,2080,Male,3655.3
Germany,276,2080,Male,50156.5
Antigua and Barbuda,28,2080,Male,41.9
Ghana,288,2080,Male,27984.9
Kiribati,296,2080,Male,62
Greece,300,2080,Male,6324.3
Grenada,308,2080,Male,14.2
Azerbaijan,31,2080,Male,4316.4
Guadeloupe,312,2080,Male,139.4
Guam,316,2080,Male,105.1
Argentina,32,2080,Male,28119
Guatemala,320,2080,Male,11044.2
Guinea,324,2080,Male,11259.6
Guyana,328,2080,Male,74.8
Haiti,332,2080,Male,4990.3
Honduras,340,2080,Male,6390.3
Hong Kong Special Administrative Region of China,344,2080,Male,4980.4
Hungary,348,2080,Male,3907.5
Iceland,352,2080,Male,217.6
India,356,2080,Male,808297.3
Australia,36,2080,Male,25084.6
Indonesia,360,2080,Male,140133.9
Iran (Islamic Republic of),364,2080,Male,47155.4
Iraq,368,2080,Male,41601
Ireland,372,2080,Male,2969.2
Israel,376,2080,Male,10735.2
Italy,380,2080,Male,28342.4
Cote d'Ivoire,384,2080,Male,25116
Jamaica,388,2080,Male,487.9
Japan,392,2080,Male,44323.6
Kazakhstan,398,2080,Male,7376.9
Afghanistan,4,2080,Male,45925
Austria,40,2080,Male,6058.5
Jordan,400,2080,Male,12211.5
Kenya,404,2080,Male,54997.8
Democratic People's Republic of Korea,408,2080,Male,9850.4
Republic of Korea,410,2080,Male,19397.5
Kuwait,414,2080,Male,4371.1
Kyrgyzstan,417,2080,Male,3289.3
Lao People's Democratic Republic,418,2080,Male,3626.3
Lebanon,422,2080,Male,5182.7
Lesotho,426,2080,Male,978.5
Latvia,428,2080,Male,820
Liberia,430,2080,Male,4605.3
Libyan Arab Jamahiriya,434,2080,Male,3881.1
Bahamas,44,2080,Male,313.8
Lithuania,440,2080,Male,835.1
Luxembourg,442,2080,Male,689.4
Macao Special Administrative Region of China,446,2080,Male,625
Madagascar,450,2080,Male,28486.4
Malawi,454,2080,Male,28923.8
Malaysia,458,2080,Male,27559.5
Maldives,462,2080,Male,392.5
Mali,466,2080,Male,20048.2
Malta,470,2080,Male,193.3
Martinique,474,2080,Male,76.1
Mauritania,478,2080,Male,4194.6
Bahrain,48,2080,Male,1892
Mauritius,480,2080,Male,338.1
Mexico,484,2080,Male,65390.7
Mongolia,496,2080,Male,1725.3
Republic of Moldova,498,2080,Male,1304.9
Montenegro,499,2080,Male,261.6
Bangladesh,50,2080,Male,82364.5
Morocco,504,2080,Male,15150.6
Mozambique,508,2080,Male,27598.4
Armenia,51,2080,Male,661.9
Oman,512,2080,Male,5394.1
Namibia,516,2080,Male,1895.3
Barbados,52,2080,Male,86.9
Nepal,524,2080,Male,16289.4
Netherlands,528,2080,Male,10722.2
Curaçao,531,2080,Male,71.9
Aruba,533,2080,Male,58.3
New Caledonia,540,2080,Male,224.9
Vanuatu,548,2080,Male,222.2
Central Asia,5500,2080,Male,39683.5
Southern Asia,5501,2080,Male,1181094.2
New Zealand,554,2080,Male,3507.2
Nicaragua,558,2080,Male,2586.4
Belgium,56,2080,Male,7901.5
Niger,562,2080,Male,47933.5
Nigeria,566,2080,Male,271329.7
Norway,578,2080,Male,4432.9
Micronesia (Federated States of),583,2080,Male,22.1
Pakistan,586,2080,Male,173060.8
Panama,591,2080,Male,2805.7
Papua New Guinea,598,2080,Male,6689.1
Paraguay,600,2080,Male,4076.4
Peru,604,2080,Male,16628.5
Philippines,608,2080,Male,71940.9
Poland,616,2080,Male,12643.3
Portugal,620,2080,Male,3528.8
Guinea-Bissau,624,2080,Male,1171.4
Timor-Leste,626,2080,Male,1061.3
Puerto Rico,630,2080,Male,981.5
Qatar,634,2080,Male,5080.2
Reunion,638,2080,Male,496.9
Bhutan,64,2080,Male,555.7
Romania,642,2080,Male,3490
Russian Federation,643,2080,Male,72293.3
Rwanda,646,2080,Male,12603.3
Saint Lucia,662,2080,Male,38.7
Saint Vincent and the Grenadines,670,2080,Male,9.6
Sao Tome and Principe,678,2080,Male,99.9
Bolivia (Plurinational State of),68,2080,Male,7165.6
Saudi Arabia,682,2080,Male,36277.2
Senegal,686,2080,Male,16789.5
Serbia,688,2080,Male,2335.1
Seychelles,690,2080,Male,40
Sierra Leone,694,2080,Male,6431.6
Bosnia and Herzegovina,70,2080,Male,235.9
Singapore,702,2080,Male,5590.7
Slovakia,703,2080,Male,1952.6
Viet Nam,704,2080,Male,42411.7
Slovenia,705,2080,Male,1307.6
Somalia,706,2080,Male,17593.8
South Africa,710,2080,Male,38195.5
Zimbabwe,716,2080,Male,11334.9
Botswana,72,2080,Male,1595.9
Spain,724,2080,Male,28721.4
South Sudan,728,2080,Male,21095.7
Sudan,729,2080,Male,31159.9
Western Sahara,732,2080,Male,951.8
Suriname,740,2080,Male,155.7
